A,B
1.6608814,2.9630804
1.669201,2.9570205
1.6615921,2.9426484
1.6752005,2.9346764
1.660601,2.945122
1.6807165,2.958959
1.6934351,3.000278
1.6918776,2.9907715
1.6607301,2.9375873
1.6776445,2.9289205
1.6762257,2.9316075
1.6695107,2.940369
1.6597384,2.896869
1.6629697,2.9415066
1.6737715,2.9645715
1.6630898,2.979075
1.6692346,2.9667604
1.6701388,2.9822614
1.6825603,2.9636235
1.6812994,2.9410925
1.6524632,2.9016283
1.6808457,2.9521291
1.659798,2.9006882
1.6685823,2.922762
1.6726862,2.9541788
1.6728839,2.975233
1.6726161,2.9616275
1.6606642,2.8871534
1.6734843,2.9631796
1.6779846,2.9424775
1.6776401,2.9555137
1.6785363,2.9582882
1.6728977,2.959102
1.6631615,2.9554937
1.6623485,2.9415357
1.669062,2.9486768
1.659233,2.9512916
1.6736412,2.996984
1.6659975,2.9262965
1.6616566,2.9044313
1.6779779,2.9842443
1.65982,2.9322557
1.680025,2.9935486
1.6765549,2.9595585
1.6797343,2.957225
1.6735256,2.9100783
1.6850117,2.9532852
1.6582177,2.8949902
1.6728768,2.9374003
1.6806314,2.9900892
1.6690388,2.9922683
1.6777426,2.9480922
1.6744224,3.0037136
1.6669437,2.957777
1.6690034,2.9287257
1.6881665,2.9324698
1.6615037,2.93538
1.6646956,2.9259923
1.6654235,2.9516692
1.6742502,2.9489157
1.675692,2.931747
1.6779064,2.9686403
1.6696116,2.9328578
1.6666441,2.916552
1.6948973,2.981508
1.6715189,2.9758184
1.6776805,2.989887
1.6719581,2.9671812
1.6549194,2.9195645
1.6795655,2.9526398
1.6645339,2.9421375
1.670568,2.9129422
1.6530578,2.8558333
1.6798686,2.9695797
1.6641127,2.912676
1.6766106,2.990582
1.6640787,2.938371
1.6804125,2.9717796
1.669372,2.9533775
1.6710875,2.9313312
1.6780063,2.9479408
1.6716998,2.9421732
1.6590638,2.9098191
1.6765218,2.960869
1.6670151,2.9535007
1.6666886,2.9605188
1.6776198,2.950818
1.6698776,2.9687288
1.675977,2.9539194
1.6819012,2.9752002
1.6788046,2.9443693
1.6601256,2.8781152
1.6775869,2.9388585
1.673894,2.955541
1.6784036,2.94568
1.6740685,2.9351888
1.667305,2.9463081
1.6828264,2.962924
1.6642206,2.9222088
1.6781937,2.9738305
1.686234,2.9828763
1.6663758,2.9235187
1.6661928,2.8957856
1.6728318,2.984856
1.6736865,2.977209
1.6796061,2.9702024
1.6712003,2.9465322
1.6670347,2.9752579
1.6792989,2.9849331
1.6694788,2.9198055
1.668434,2.9667811
1.6628642,2.9471383
1.6784725,2.9862072
1.6819416,2.9680674
1.6656703,2.9004877
1.6835576,2.965365
1.678713,2.9588141
1.6800076,2.9941287
1.668693,2.9563544
1.6821572,2.9869893
1.669396,2.9432328
1.6686994,2.9554293
1.666509,2.9254298
1.677536,2.971198
1.6699523,2.9100933
1.6767147,2.9327822
1.6786993,2.9457438
1.6651812,2.9370143
1.6636286,2.8886025
1.6718804,2.9641452
1.6709551,2.9723167
1.6700449,2.9579692
1.6694943,2.9065452
1.6694313,2.9577713
1.6683636,2.9710376
1.6635829,2.9351768
1.677773,2.966923
1.6653389,2.9383614
1.6710327,2.9562492
1.679921,2.9520175
1.6648246,2.9109519
1.6750953,2.9608126
1.671974,2.9416778
1.6710849,2.9615653
1.6705934,2.94661
1.681512,2.978143
1.6652372,2.93228
1.6812607,3.000472
1.6851257,2.9781494
1.676192,2.9574702
1.6690388,2.9445002
1.6785378,2.9796164
1.658494,2.9917924
1.6631912,2.9691396
1.6635784,2.982788
1.6612186,2.9219303
1.6834223,2.9806921
1.6805462,2.9634206
1.6602705,2.9455693
1.6716073,2.9612498
1.6579487,2.960772
1.6880246,2.9786835
1.6704497,2.9516768
1.6458169,2.8940544
1.6731428,2.9602466
1.6617132,2.9142046
1.6715113,2.9424713
1.6702633,2.9784088
1.6626924,2.9790642
1.6641886,2.8831532
1.6734102,2.9338412
1.6799331,2.9191666
1.6787447,2.9383054
1.6851518,2.962556
1.663335,2.9523504
1.6787367,2.966676
1.665536,2.9282358
1.6701739,2.9576113
1.6744823,2.965014
1.6688948,2.9343705
1.6786278,2.935098
1.6696565,2.9328446
1.6768554,2.9687102
1.6692839,2.9603984
1.6771618,2.9502003
1.6799897,2.939543
1.666337,2.9462366
1.6724533,2.952288
1.6783857,2.967525
1.6762897,2.9622178
1.6636602,2.936637
1.6582359,2.9102287
1.6627282,2.9296548
1.6822926,2.935395
1.6775218,3.0069692
1.67378,2.9635124
1.6719679,2.9741075
1.6717724,2.96826
1.6821897,2.959443
1.6737726,2.94801
1.6778878,2.9907408
1.6800699,2.9901752
1.6618086,2.9160025
1.673017,2.948237
1.6701387,2.875458
1.6788586,2.9392242
1.6711689,2.961307
1.6644907,2.933885
1.6697781,2.9604201
1.6815641,2.96284
1.6688367,2.9228914
1.6622696,2.8973978
1.6647971,2.9600816
1.6765996,2.975113
1.6573966,2.924112
1.6769198,2.96604
1.6689394,2.9568093
1.6915377,2.980107
1.6817107,2.9748688
1.6749873,2.9678848
1.6806084,2.9593627
1.6613399,2.9460356
1.6748161,2.968074
1.6836455,2.972762
1.6613643,2.970341
1.6739761,2.9453444
1.6723056,2.957699
1.6769282,2.9627273
1.6705259,2.97477
1.6689051,2.9186544
1.6707855,2.9632015
1.6634554,2.9256363
1.6638856,2.9428446
1.6661181,2.9709108
1.6715001,2.9321198
1.6655331,2.9878712
1.6614102,2.9194906
1.6705583,2.9598825
1.6875924,2.9331489
1.6836823,2.9256897
1.6772013,2.955893
1.6631771,2.9782622
1.6663854,2.9426959
1.663525,2.9533162
1.6860124,2.9702497
1.6756399,2.9521925
1.6826513,3.0021877
1.6707013,2.9244483
1.689081,2.9611921
1.6735725,2.9888792
1.6713738,2.9931192
1.6814901,2.9475143
1.6842567,2.9739707
1.665511,2.9162478
1.6669035,2.940384
1.6763695,2.9938962
1.661388,2.9098027
1.6825919,2.9831617
1.6808279,2.9802315
1.6700176,2.985504
1.6757067,2.9424436
1.6729561,2.9543753
1.6708359,2.9517207
1.6722584,2.9260924
1.669615,2.9567225
1.6722533,2.9837794
1.6727984,2.9163425
1.673853,2.916636
1.6738042,2.9161339
1.6708777,2.9398446
1.6601884,2.938777
1.6620044,2.91965
1.6779678,2.9633598
1.6789988,2.9881482
1.6602821,2.8889244
1.6691111,2.9668837
1.6727711,2.9801526
1.6562576,2.9220538
1.6670198,2.9438167
1.6736445,2.9693966
1.6580515,2.9030433
1.6718259,2.9012375
1.670377,2.900603
1.6740179,2.936424
1.65806,2.8969011
1.6636323,2.9387627
1.680172,2.9116602
1.6732484,2.9429274
1.6686217,2.9607332
1.685149,2.9834473
1.6717447,2.9256406
1.6763799,2.9601698
1.6680789,2.9097188
1.6687793,2.9759853
1.6725738,2.962225
1.6599019,2.9527712
1.6681385,2.9511318
1.670396,2.9600127
1.6785389,2.9781458
1.6829983,2.9803612
1.6747297,2.9757588
1.6749492,2.9748166
1.6777465,2.9865212
1.6676607,2.9382484
1.6591454,2.9368694
1.6662419,2.9311202
1.6635846,2.936608
1.6681886,2.9703588
1.6748494,2.941294
1.6761304,2.974672
1.6616498,2.9282093
1.67777,2.9622107
1.6786144,2.9349902
1.6696721,2.901701
1.6684018,2.976827
1.6754082,2.9404778
1.67571,2.963902
1.6799647,2.9541466
1.672315,2.984789
1.673678,2.949955
1.6700218,2.9683244
1.6702874,2.946979
1.6861517,3.0028818
1.6638572,2.9873953
1.6724133,2.9429724
1.679417,2.972865
1.6574544,2.8851788
1.6718628,3.0025954
1.6607203,2.8997896
1.6747038,2.955194
1.6511672,2.9727793
1.6608474,2.946345
1.6629686,2.9318845
1.6819617,2.9610307
1.6776736,2.9442894
1.6661329,2.9446857
1.6620585,2.9348028
1.6715387,2.914818
1.6678798,2.9131217
1.679358,2.9940486
1.6735562,2.9723806
1.6645792,2.906676
1.6780233,2.9943876
1.6676284,2.9718893
1.6624253,2.9433281
1.6680634,2.9491732
1.6775028,2.9854999
1.6640135,2.9452567
1.6835893,2.987173
1.6716198,2.9434526
1.6805387,2.9070582
1.6783936,2.9362032
1.6896796,3.0014367
1.6797168,2.979409
1.6646138,2.9650578
1.6774776,2.9854507
1.6679701,2.9563844
1.6546943,2.9243736
1.6771463,2.940508
1.6590233,2.8682673
1.6672596,2.9425735
1.67243,2.924393
1.6746856,2.9447367
1.6631778,2.9186277
1.6709044,2.9463751
1.6654751,2.9199235
1.68247,2.9669697
1.6584647,2.9516206
1.6706175,2.908866
1.6735497,2.9735997
1.6826653,2.9575887
1.6617068,2.8950431
1.6844691,2.9760728
1.6776634,2.9523997
1.6707482,2.9335122
1.6610302,2.8980362
1.6678178,2.9267042
1.6757902,2.9199476
1.6559051,2.9531567
1.674523,2.9813197
1.6757839,2.9876611
1.6642684,2.928165
1.6757706,2.9383926
1.6793996,2.9399467
1.6726335,2.9857833
1.6738435,2.9692128
1.6810993,2.9206514
1.679376,2.9611754
1.6800638,2.9660003
1.6774158,2.9557137
1.6595592,2.9530983
1.6713003,2.9546351
1.6771687,2.943026
1.6812783,2.9547634
1.6730494,2.9593546
1.6854749,2.9521155
1.661682,2.9649162
1.6773217,2.9436548
1.6832858,2.942234
1.6687609,2.9578466
1.6779108,2.9508688
1.6673505,2.9489398
1.6685984,2.9474537
1.6693344,2.9254913
1.660904,2.962766
1.6800451,2.9807303
1.6642947,2.9425552
1.6746749,2.9477932
1.6648027,2.9657307
1.6710782,2.9221199
1.6786228,2.9456735
1.650057,2.8801541
1.6691886,2.9435213
1.6851863,2.9902377
1.6749405,2.9301126
1.6457088,2.9208453
1.6766464,2.9502985
1.6754907,2.9526668
1.6693177,2.9585826
1.6720198,2.9687963
1.68416,2.9694288
1.6582034,2.9178164
1.660918,2.9073608
1.6749482,2.9943898
1.6735173,2.8932166
1.6714141,2.9100132
1.669348,2.9480553
1.6621927,2.9587083
1.6728019,2.966351
1.6679012,2.9590364
1.6549709,2.95155
1.6656389,2.923025
1.6772794,2.947737
1.6724814,2.945706
1.66196,2.9233837
1.6627642,2.8965743
1.663449,2.902091
1.6763991,2.983673
1.6741072,2.976538
1.6714793,2.9363146
1.6760583,2.9346998
1.681473,2.9902456
1.6573213,2.9343991
1.6781948,2.9468668
1.6714791,2.9801483
1.6770808,2.9562492
1.6627884,2.9765577
1.6600388,2.9084842
1.6469411,2.8867056
1.6876436,2.950168
1.675005,2.9462726
1.6681074,2.9548073
1.6777205,3.0051613
1.660314,2.884244
1.6700978,2.930884
1.672142,2.9527442
1.6766275,2.972445
1.6852235,2.9690943
1.6739385,2.9644032
1.6776661,2.9557192
1.647803,2.9055102
1.6833373,2.9699187
1.6640198,2.9275565
1.6809075,2.9396214
1.6821303,2.9943871
1.671062,2.9507608
1.6731194,2.9418423
1.6858352,2.9874222
1.6788472,2.9533849
1.6721816,2.9488606
1.6773379,2.968205
1.6791189,2.9640148
1.671774,2.944595
1.6704129,2.9276614
1.6755118,2.96619
1.6808531,2.9903812
1.6797332,2.9671795
1.6836058,2.9693773
1.6801965,2.9918272
1.6683542,2.9906323
1.6804457,2.919004
1.6840414,2.9240925
1.6639899,2.9200602
1.6787199,2.9566412
1.6702956,2.9456112
1.672235,2.9756215
1.6546723,2.8989387
1.6794558,2.9995942
1.6624092,2.9471653
1.6694847,2.9514585
1.6654991,2.8744504
1.6808822,2.9661093
1.6691408,2.9391284
1.660496,2.9286227
1.6823756,2.9837954
1.6921945,2.9623537
1.6541294,2.9208426
1.6687562,2.9643717
1.6689991,2.9696667
1.6714697,2.9398026
1.6719146,2.9436376
1.6810769,2.965698
1.6643159,2.9295342
1.653392,2.9356446
1.6768453,2.9262168
1.6775297,2.9577446
1.6842537,2.9453533
1.6788653,2.9766924
1.6672635,2.8944485
1.6834775,2.9632971
1.6557131,2.9193625
1.6613613,2.8924518
1.6622539,2.9108615
1.6668489,2.9601195
1.6694838,2.942103
1.6831249,2.974498
1.678201,2.9457731
1.6868834,2.9751327
1.6721169,2.9391203
1.661669,2.9412332
1.6791539,2.9659586
1.6588855,2.9266145
1.6662929,2.9638076
1.6920812,3.009584
1.6564065,2.9892533
1.6627326,2.9366508
1.6653876,2.9422765
1.6593919,2.9530392
1.6723609,2.9665165
1.6613405,2.919547
1.6781273,2.9691398
1.6674982,2.9418364
1.6729679,2.9840746
1.6684791,2.9616525
1.669448,2.9496307
1.6611315,2.9389691
1.6753086,2.9850917
1.6682299,2.9577575
1.6609517,2.9444015
1.6595948,2.9098802
1.6829752,2.9702783
1.6619294,2.942091
1.6684037,2.9618587
1.6771599,2.966359
1.6875298,2.9633682
1.6862392,3.0146418
1.6782749,2.9539402
1.6763893,2.9088347
1.6713909,2.9253225
1.6618947,2.9128938
1.6821028,2.9946208
1.6550547,2.912593
1.6727865,2.9712193
1.6783185,2.9535177
1.6746557,2.9847703
1.665897,2.9654224
1.6782354,2.9208968
1.6669803,2.9189215
1.6726903,2.9413228
1.6643003,2.9411407
1.6646317,2.9667342
1.6765642,3.006914
1.6676381,2.9873252
1.6813518,2.9419754
1.6714284,2.97786
1.6563184,2.9168036
1.680004,2.9817321
1.6722066,2.9064944
1.660783,2.9660997
1.6720928,2.9508207
1.6700939,2.9389756
1.6868249,3.005927
1.6711344,2.964882
1.6624521,2.9519362
1.664042,2.9033034
1.6773338,2.9372857
1.6704204,2.9380043
1.6776551,2.9598365
1.6706816,2.9450378
1.6782494,2.9556262
1.662784,2.9521954
1.6551241,2.9881527
1.6708134,2.9654377
1.676888,2.9959795
1.6828662,2.9565377
1.6603433,2.9414923
1.6724173,2.9474332
1.6766591,2.9407392
1.6742243,2.9159427
1.6782447,2.9573388
1.6604279,2.91812
1.6556365,2.9332066
1.6769469,2.9894786
1.6501163,2.9336941
1.6818604,2.986849
1.6715337,2.9142957
1.6643331,2.9074068
1.6780756,2.9694521
1.6437705,2.9317894
1.674094,2.966198
1.6738654,2.963555
1.6678364,2.9400089
1.6810278,2.978213
1.6799042,2.957451
1.6779734,2.9824429
1.6756512,2.9937568
1.6650193,2.9573677
1.6594203,2.9150908
1.6681339,2.9345922
1.6842415,2.9994683
1.6691254,2.950878
1.6578822,2.9091809
1.6806412,2.9295232
1.6789731,2.9916341
1.6688539,2.9157903
1.6690737,2.9711885
1.6831274,2.9963193
1.674697,2.974826
1.6658913,2.9579878
1.6680247,2.9535663
1.6677544,2.97895
1.6590157,2.9097607
1.669145,2.9465194
1.684763,2.9190812
1.669306,2.900488
1.6684482,2.9474773
1.6733618,2.9420636
1.6693336,2.9563985
1.6637352,2.93477
1.6758704,2.9397662
1.6835713,2.9741056
1.674042,2.932783
1.6699024,2.9604557
1.6660768,2.9550223
1.6757755,2.973196
1.6819012,2.9734576
1.6723053,2.9354508
1.6742367,2.9803488
1.6811883,2.9139225
1.665525,2.9563863
1.6744776,2.957348
1.6817193,2.9362028
1.6706786,3.0063293
1.6731012,2.9129815
1.6666393,2.9677424
1.675174,2.907695
1.6962116,3.0057454
1.689136,2.9777668
1.6647946,2.9507313
1.6724228,2.9450617
1.6871417,2.9536884
1.6871217,2.9104614
1.6610746,2.959804
1.6681359,2.9454844
1.6699996,2.9501092
1.6734189,2.9682448
1.6589775,2.9032753
1.6723408,2.9384303
1.6801478,2.946425
1.6539209,2.938735
1.669822,2.968561
1.6836562,2.9790442
1.6678948,2.950335
1.6745349,2.9492476
1.6618423,2.941785
1.6630297,2.961644
1.6747423,2.9184136
1.6814997,2.9327154
1.6772074,2.9583106
1.6660475,2.965322
1.6697994,2.9429703
1.6711514,2.9492087
1.6751876,2.9569478
1.668867,2.943929
1.6604711,2.916637
1.683729,2.9578586
1.660798,2.9452405
1.6732354,2.97639
1.6607261,2.923606
1.6694256,2.9459548
1.6752542,2.952077
1.6710455,2.8925307
1.6547674,2.9349117
1.6729391,2.9463546
1.6556791,2.8970566
1.6793329,2.9841027
1.6772195,2.9514713
1.6852154,2.9787529
1.6730314,2.9514394
1.6647004,2.9382086
1.6820029,2.9573643
1.6562263,2.928056
1.6712323,2.9254158
1.6664866,2.9677656
1.669277,2.963124
1.6699833,2.897894
1.6660237,2.9469259
1.6687946,2.9539218
1.6618575,2.9725127
1.6722467,2.91756
1.6634523,2.9401002
1.6704594,2.9778779
1.6682404,2.9424233
1.6810842,2.9728484
1.6766667,2.9780262
1.6795658,2.9555664
1.6768647,2.9736264
1.6671764,2.958422
1.6785333,2.959537
1.6855292,2.9626923
1.6680578,2.9621668
1.6597162,2.9104326
1.6703184,2.9761097
1.6688615,2.9305325
1.6735449,2.9617867
1.6635469,2.9705236
1.6777382,2.9521222
1.6733232,2.9586387
1.6691179,2.939038
1.6688787,2.9024274
1.6792011,2.933795
1.6673032,2.9273882
1.6738895,2.9424567
1.6780741,2.9706404
1.6869212,2.9711335
1.6838838,2.9818769
1.6703758,2.9519553
1.6692088,2.9277995
1.6711365,2.9310217
1.6814175,2.9968276
1.6828411,2.9791193
1.6643587,2.9775655
1.6724341,2.94639
1.6806556,2.9906356
1.6651777,2.9508972
1.6748645,2.977487
1.6850444,2.9728575
1.6736581,2.904066
1.6747357,2.9723482
1.6674511,2.9276092
1.6578754,2.959876
1.664522,2.9553795
1.6651057,2.9343073
1.668753,2.9909987
1.6802465,2.986214
1.662098,2.955191
1.6736689,2.98384
1.6648136,2.9246418
1.6706926,2.9589672
1.6645452,2.928778
1.6680243,2.9321868
1.6688417,2.967798
1.6639154,2.9368386
1.6660004,2.9320304
1.6785347,2.9719136
1.6865758,2.9557092
1.6648059,2.8913243
1.6654469,2.9712174
1.6586026,2.8999226
1.6744012,2.9478025
1.673443,2.915956
1.6690445,2.9012432
1.6790184,2.924292
1.6669617,2.911766
1.6852062,2.9538293
1.6795418,3.0074096
1.6831633,2.932684
1.6814502,2.989028
1.6805109,2.9768744
1.6699576,2.9437156
1.6587331,2.9423678
1.6743654,2.955484
1.6663314,2.9697814
1.6658082,2.94792
1.6546967,2.9007723
1.6781937,2.9903643
1.66845,2.9435732
1.683813,2.948055
1.6686072,2.958587
1.6745211,2.9695382
1.6744853,2.9444938
1.6735328,2.9673586
1.673611,2.9255278
1.6835026,2.9828372
1.667064,2.9400287
1.6734357,2.943845
1.6681128,2.9210896
1.6660799,2.9001482
1.6725112,2.9355865
1.6740923,2.9658983
1.6778966,2.9408286
1.681761,2.992062
1.6815035,2.9795055
1.6608205,2.9562328
1.6674675,2.9320364
1.6749898,2.9494982
1.6767949,3.0056615
1.6727036,2.9500308
1.6696488,2.9450874
1.6742599,2.9140983
1.6590424,2.9205964
1.6709927,2.9982276
1.6803538,2.9267695
1.6696006,2.9435651
1.665275,2.936255
1.6718109,2.9357226
1.672513,2.9110725
1.6853782,2.938362
1.6832358,2.955558
1.6630242,2.9495559
1.6777182,3.0078855
1.6761491,2.9579618
1.6647013,2.958903
1.6744667,2.9682665
1.6630565,2.9267757
1.6666385,2.9160633
1.6716012,2.937829
1.6554713,2.9205296
1.6744144,2.944349
1.6756107,2.9435744
1.6711985,2.926595
1.6819392,2.949498
1.6760542,2.9793987
1.6835147,2.987579
1.6779199,2.9419863
1.68288,2.985366
1.6715617,2.9337895
1.6650903,2.9392402
1.6593373,2.947596
1.6712261,2.950218
1.675387,2.9563231
1.672834,2.940139
1.6653233,2.9424007
1.6730719,2.9207082
1.6679761,2.9219697
1.667787,2.948945
1.6814328,2.9617178
1.6700766,2.927102
1.682301,3.0086768
1.6817832,2.9674718
1.675981,2.9666762
1.6690352,2.9711354
1.6670499,2.930698
1.6643114,2.9562066
1.6541065,2.9161236
1.6812285,2.9878657
1.6679718,2.947226
1.6868254,2.960736
1.675006,2.979075
1.675556,2.9709697
1.6643559,2.921649
1.6719881,2.933472
1.6731744,2.8923666
1.6728325,2.9657133
1.6727543,2.9684873
1.6768955,2.9434512
1.6784638,2.9875448
1.6505069,2.8923059
1.6722366,2.9998162
1.6714689,2.9204953
1.6723868,2.914672
1.6726915,2.9544046
1.6816633,2.9428406
1.6675829,2.943445
1.675662,2.9326537
1.672503,2.906497
1.6722403,2.9289422
1.6665876,2.9913049
1.6787893,2.9932883
1.6720647,2.9677148
1.6766983,2.9397097
1.6783272,2.929302
1.6737665,2.9524112
1.6696886,2.9336684
1.68199,2.9775496
1.6705962,2.9854932
1.6770623,2.9671159
1.6833587,2.9633257
1.6549346,2.93458
1.6770046,2.9917994
1.6801249,2.9260938
1.6832727,3.006201
1.6727132,2.947894
1.6791133,2.9430254
1.6728727,2.967207
1.6726592,2.9451525
1.6719415,2.9509802
1.6701217,2.9319463
1.6675186,2.9492908
1.6575711,2.9199247
1.6734517,2.959912
1.672046,2.943861
1.6689515,2.9374654
1.6685843,2.950953
1.6735343,2.94694
1.6581366,2.9667544
1.6653919,2.9378617
1.6620015,2.913464
1.6688359,2.9599593
1.6738113,2.992734
1.6651722,2.938075
1.6640183,2.9102745
1.665897,2.9366107
1.6589305,2.9108646
1.6685042,2.923352
1.6690855,2.9447386
1.6633084,2.894063
1.6748828,2.956562
1.6763902,2.929994
1.6822268,2.9479487
1.681786,2.9837317
1.6724632,2.9307044
1.6658334,2.9657023
1.6708597,2.9361136
1.6763128,2.934225
1.6580025,2.9029505
1.6654369,2.9645925
1.6664331,2.9722517
1.6654482,2.928511
1.6743785,2.9890862
1.6752954,2.988881
1.6680827,2.9309032
1.6643707,2.925277
1.6762321,2.9943087
1.6659193,2.9107723
1.6767105,2.949321
1.6704234,2.9112663
1.6795311,2.9970484
1.6880063,2.9557881
1.6772729,2.9152272
1.6625346,2.9603007
1.6606959,2.931308
1.671809,2.9485211
1.6819838,2.9709651
1.6668565,2.9493454
1.6623973,2.9470801
1.6518338,2.9414153
1.6640091,2.9723215
1.680102,2.8877027
1.6667227,2.9857497
1.6767224,2.981172
1.6638573,2.9672818
1.664273,2.90319
1.6841086,2.9605803
1.6538398,2.8956857
1.6645931,2.9540176
1.6692175,2.9730444
1.6760967,2.9762297
1.6675346,2.9232929
1.6780381,2.9339323
1.6808465,2.9778237
1.6642644,2.9656281
1.6773129,2.96803
1.6694306,2.9292686
1.6607151,2.97
1.6709224,2.9993453
1.6798971,2.9784477
1.6672262,2.9895382
1.6767067,2.9674067
1.6634634,2.9220793
1.6679931,2.9632475
1.6769061,2.9262252
1.6612343,2.9675195
1.666768,2.9755473
1.6647849,2.9480028
1.6716183,2.939052
1.6808922,2.961734
1.6493999,2.935287
1.6653879,2.9641647
1.6857268,2.9237328
1.6743457,2.9630582
1.68139,2.9661348
1.6706163,2.9596066
1.671387,2.9870727
1.66671,2.9507513
1.6737779,2.9450743
1.6711555,2.9918437
1.6831698,2.9680798
1.6832463,2.9313247
1.6685991,2.9594624
1.661623,2.9234948
1.6702285,2.9803867
1.6724817,2.9413443
1.6672034,2.9688795
1.6793575,2.971347
1.6724069,2.911442
1.6750009,2.9736576
1.6633298,2.9217286
1.666129,2.9194405
1.6702881,2.9558678
1.6702031,2.9977336
1.6786677,3.002085
1.6719761,2.9483948
1.6650684,2.9552124
1.6833459,2.9682708
1.6803412,2.9273312
1.6699073,2.9563456
1.6633427,2.894825
1.6634101,2.921875
1.6648622,2.9852362
1.6612424,2.9447565
1.6542647,2.8912787
1.6700355,2.9231107
1.6656394,2.9697237
1.6678165,2.95402
1.6649786,2.9059794
1.680333,2.9307303
1.6622233,2.9783933
1.6699768,2.9043407
1.672855,2.9573982
1.6685137,2.9482968
1.6748809,2.978394
1.6550847,2.9493222
1.675506,2.9406643
1.6773509,2.9764206
1.6728367,3.0011783
1.6737686,2.9500575
1.6696926,2.9374228
1.6804411,2.988437
1.6792884,2.9707835
1.6613991,2.9251268
1.6753862,2.933592
1.668182,2.9314694
1.6745292,2.9780548
1.6691465,2.9693015
1.668382,2.9342813
1.6765156,2.9709492
1.6722224,2.9389029
1.6765128,2.960039
1.6756994,2.9376066
1.6831297,2.9531972
1.6757032,2.9482424
1.6785069,2.9655557
1.6689082,2.967216
1.6643914,2.9253755
1.6716219,2.9157653
1.6682714,2.9164362
1.6689885,2.9635384
1.673034,2.9713967
1.6610816,2.9673083
1.6698077,2.9599488
1.6799939,2.9433599
1.6730524,2.9558136
1.6683,2.972216
1.6740091,2.950082
1.6642652,2.9170198
1.6589717,2.894126
1.6615869,2.91705
1.6735582,2.9606812
1.6683948,2.9572785
1.665753,2.9565265
1.6653159,2.9524307
1.6692717,2.9374928
1.6856301,2.984072
1.6678495,2.953793
1.6750983,2.9699907
1.678875,2.9261918
1.672231,2.9806068
1.6758752,2.9299183
1.6560394,2.9160628
1.6645625,2.904761
1.6683002,2.996769
1.6711856,2.9356515
1.680114,2.9414222
1.6690158,2.9505997
1.6669616,2.9296608
1.6699871,2.939959
1.6720812,2.951952
1.6706141,2.954848
1.6625599,2.966649
1.6796744,2.930125
1.6658275,2.9431071
1.6611831,2.9079733
1.6522144,2.9247737
1.6750319,2.9651425
1.6719451,2.9611847
1.6781539,2.9728963
1.679083,2.95231
1.6741812,2.9920127
1.6681243,2.9538093
1.6629606,2.9167006
1.6678756,2.9530332
1.6714753,2.9607882
1.6655705,2.9514253
1.6799144,3.023237
1.6781235,2.960314
1.6632949,2.926857
1.6801243,2.988696
1.6746347,2.9694107
1.6738513,2.9392498
1.6741557,2.9881647
1.6641353,2.9408395
1.6644223,2.9418066
1.6712743,2.9555128
